,word,stem
0,I,I
1,drinking,drink
2,tea,tea
3,many,mani
4,years,year
5,During,dure
6,previous,previou
7,school,school
8,year,year
9,drank,drank
10,1,1
11,pot,pot
12,per,per
13,day,day
14,It,It
15,seem,seem
16,urlLink,urllink
17,health,health
18,benefits,benefit
19,much,much
20,greater,greater
21,anyone,anyon
22,expected,expect
23,If,If
24,could,could
25,get,get
26,coffee,coffe
27,machine,machin
28,produce,produc
29,hot,hot
30,enough,enough
31,water,water
32,work,work
33,would,would
34,healthier,healthier
35,man,man
