,word,stem
0,I,I
1,going,go
2,buying,buy
3,digital,digit
4,camera,camera
5,soon,soon
6,finally,final
7,settled,settl
8,urlLink,urllink
9,Canon,canon
10,Powershot,powershot
11,S1,S1
12,IS,IS
13,Mainly,mainli
14,selected,select
15,huge,huge
16,Zoom,zoom
17,10X,10x
18,image,imag
19,stabilisation,stabilis
20,system,system
21,Am,Am
22,Also,also
23,Sandisk,sandisk
24,256,256
25,Mb,Mb
26,Compact,compact
27,flash,flash
28,Card,card
29,couple,coupl
30,sets,set
31,2200,2200
32,NiMH,nimh
33,PowerEx,powerex
34,batteries,batteri
35,Maha,maha
36,Charger,charger
37,power,power
38,entire,entir
39,rig,rig
