,word,stem
0,urlLink,urllink
1,No,No
2,Shame,shame
3,Blame,blame
4,Creation,creation
5,Story,stori
6,Clare,clare
7,Puskarczyk,puskarczyk
8,In,In
9,beginning,begin
10,entity,entiti
11,light,light
12,within,within
13,lovely,love
14,garden,garden
15,also,also
16,made,made
17,A,A
18,single,singl
19,many,mani
20,aspects,aspect
21,living,live
22,peace,peac
23,harmony,harmoni
24,When,when
25,serpent,serpent
26,knew,knew
27,well,well
28,matter,matter
29,said,said
30,Birth,birth
31,Death,death
32,Rebirth,rebirth
33,The,the
34,quality,qualiti
35,would,would
36,become,becom
37,known,known
38,feminine,feminin
39,Why,whi
40,Not,not
41,Exploration,explor
42,process,process
43,masculine,masculin
44,energy,energi
45,Structure,structur
46,power,power
47,And,and
48,Be,Be
49,aware,awar
50,may,may
51,forget,forget
52,really,realli
53,She,she
54,We,We
55,remember,rememb
56,I,I
57,remind,remind
58,agreed,agre
59,split,split
60,two,two
61,separate,separ
62,beings,be
63,Universe,univers
64,around,around
65,became,becam
66,duality,dualiti
67,forgot,forgot
68,everything,everyth
69,heavy,heavi
70,mattered,matter
71,Gravity,graviti
72,grave,grave
73,seriousness,serious
74,death,death
75,suffered,suffer
76,ill,ill
77,felt,felt
78,lost,lost
79,sometimes,sometim
80,almost,almost
81,remembered,rememb
82,something,someth
83,times,time
84,joy,joy
85,always,alway
86,longing,long
87,get,get
88,back,back
89,began,began
90,learn,learn
91,use,use
92,thought,thought
93,powerful,power
94,great,great
95,battle,battl
96,Everyone,everyon
97,wanted,want
98,thoughts,thought
99,feelings,feel
100,structures,structur
101,especially,especi
102,focus,focu
103,structure,structur
104,took,took
105,things,thing
106,apart,apart
107,often,often
108,fear,fear
109,loss,loss
110,Structures,structur
111,institutions,institut
112,But,but
113,preoccupied,preoccupi
114,Instead,instead
115,occupied,occupi
116,life,life
117,nature,natur
118,babies,babi
119,different,differ
120,order,order
121,Sometimes,sometim
122,lose,lose
123,remained,remain
124,forgetful,forget
125,held,held
126,natural,natur
127,self,self
128,control,control
129,repression,repress
130,Fear,fear
131,kept,kept
132,time,time
133,bound,bound
134,distanced,distanc
135,inside,insid
136,interior,interior
137,Discovery,discoveri
138,pulled,pull
139,forward,forward
140,large,larg
141,small,small
142,pieces,piec
143,know,know
144,external,extern
145,world,world
146,becoming,becom
147,reflection,reflect
148,fragmented,fragment
149,selves,selv
150,conflicts,conflict
151,unresolved,unresolv
152,reflected,reflect
153,opposites,opposit
154,everywhere,everywher
155,Good,good
156,people,peopl
157,kill,kill
158,must,must
159,war,war
160,weapons,weapon
161,keep,keep
162,lie,lie
163,deny,deni
164,deceive,deceiv
165,harm,harm
166,argue,argu
167,abuse,abus
168,Yet,yet
169,behind,behind
170,still,still
171,differently,differ
172,stood,stood
173,heroes,hero
174,strangely,strang
175,enough,enough
176,Finally,final
177,thousands,thousand
178,years,year
179,full,full
180,denial,denial
181,deception,decept
182,every,everi
183,kind,kind
184,contracted,contract
185,far,far
186,could,could
187,go,go
188,little,littl
189,sparks,spark
190,flash,flash
191,remembering,rememb
192,manifest,manifest
193,concern,concern
194,environment,environ
195,conflict,conflict
196,resolution,resolut
197,love,love
198,one,one
199,another,anoth
200,integration,integr
201,wholeness,whole
202,bringing,bring
203,fragments,fragment
204,together,togeth
205,Now,now
206,individuals,individu
207,creating,creat
208,community,commun
209,scientists,scientist
210,discovering,discov
211,quantum,quantum
212,leaps,leap
213,spiritual,spiritu
214,psychology,psycholog
215,learning,learn
216,teaching,teach
217,empowerment,empower
218,lights,light
219,brighter,brighter
220,Soon,soon
221,indeed,inde
222,evil,evil
223,meant,meant
224,live,live
225,backwards,backward
226,trust,trust
227,vibrational,vibrat
228,bring,bring
229,everyone,everyon
230,Making,make
231,Even,even
232,seemed,seem
233,take,take
234,sides,side
235,end,end
236,looked,look
237,saw,saw
238,hidden,hidden
239,loved,love
240,lighten,lighten
241,soon,soon
242,found,found
243,home,home
244,Back,back
