,word,lemma
0,So,So
1,favorite,favorit
2,field,field
3,finally,final
4,starting,start
5,produce,produc
6,fruit,fruit
7,urlLink,urllink
8,I,I
9,Can,can
10,See,see
11,Wired,wire
12,cover,cover
13,Ever,ever
14,since,sinc
15,read,read
16,5,5
17,pages,page
18,article,articl
19,morning,morn
20,mind,mind
21,awhirl,awhirl
22,First,first
23,techology,techolog
24,behind,behind
25,amazing,amaz
26,The,the
27,camera,camera
28,computers,comput
29,software,softwar
30,neural,neural
31,implant,implant
32,bingo,bingo
33,If,If
34,know,know
35,sits,sit
36,directly,directli
37,atop,atop
38,visual,visual
39,cortex,cortex
40,resolution,resolut
41,high,high
42,allow,allow
43,user,user
44,perceive,perceiv
45,objects,object
46,Second,second
47,rethinking,rethink
48,future,futur
49,plans,plan
50,Cybernetics,cybernet
51,proof,proof
52,This,thi
53,beginning,begin
54,public,public
55,knows,know
56,sure,sure
57,many,mani
58,dreams,dream
59,realized,realiz
60,end,end
61,lifetime,lifetim
62,hopefully,hope
63,coincide,coincid
64,century,centuri
65,Why,whi
66,limit,limit
67,basic,basic
68,computer,comput
69,support,support
70,work,work
71,entire,entir
72,life,life
73,try,tri
74,get,get
75,MBA,mba
76,join,join
77,management,manag
78,track,track
79,28,28
80,Technology,technolog
81,cybernetics,cybernet
82,two,two
83,true,true
84,loves,love
85,Repairing,repair
86,vision,vision
87,fashion,fashion
88,simple,simpl
89,comparision,comparis
90,possible,possibl
91,Maybe,mayb
92,stuck,stuck
93,plan,plan
94,become,becom
95,biomedical,biomed
96,engineer,engin
97,Too,too
98,bad,bad
99,UMich,umich
100,offer,offer
101,BME,bme
102,undergraduate,undergradu
103,degree,degre
104,applying,appli
105,Third,third
106,really,realli
107,want,want
108,watch,watch
109,Ghost,ghost
110,Shell,shell
