,word,stem
0,urlLink,urllink
1,Cosmic,cosmic
2,Pro,pro
3,Lifers,lifer
4,astrobiology,astrobiolog
5,interdisciplinary,interdisciplinari
6,scientific,scientif
7,field,field
8,examines,examin
9,possibility,possibl
10,extraterrestrial,extraterrestri
11,life,life
12,astrobiologists,astrobiologist
13,focused,focus
14,looking,look
15,something,someth
16,similar,similar
17,Earth,earth
18,fail,fail
19,even,even
20,grasp,grasp
21,diversity,divers
22,past,past
23,present,present
24,terrestrial,terrestri
25,The,the
26,authors,author
27,seek,seek
28,change,chang
29,focus,focu
30,name,name
31,call,call
32,new,new
33,known,known
34,xenoscience,xenosci
