,word,stem
0,So,So
1,I,I
2,completely,complet
3,formatted,format
4,hard,hard
5,drive,drive
6,At,At
7,least,least
8,time,time
9,sort,sort
10,backup,backup
11,The,the
12,purpose,purpos
13,format,format
14,brief,brief
15,interlude,interlud
16,urlLink,urllink
17,Solaris,solari
18,Since,sinc
19,8,8
20,support,support
21,GeForce,geforc
22,video,video
23,card,card
24,resolution,resolut
25,topped,top
26,640x480,640x480
27,glorious,gloriou
28,black,black
29,white,white
30,Pathetically,pathet
31,cards,card
32,Box,box
33,O,O
34,Random,random
35,Hardware,hardwar
36,BORH,borh
37,actually,actual
38,much,much
39,lighter,lighter
40,usual,usual
41,since,sinc
42,offloaded,offload
43,4,4
44,modems,modem
45,2,2
46,sound,sound
47,drives,drive
48,1,1
49,floppy,floppi
50,grandfather,grandfath
51,hope,hope
52,enough,enough
53,hardware,hardwar
54,build,build
55,spare,spare
56,computer,comput
57,Anyway,anyway
58,eBay,ebay
59,might,might
60,source,sourc
61,solace,solac
62,could,could
63,get,get
64,supported,support
65,vid,vid
66,like,like
67,20,20
