,word,stem
0,Ah,Ah
1,crap,crap
2,urlLink,urllink
3,Shift,shift
4,magazine,magazin
5,publishes,publish
6,last,last
7,issue,issu
8,pulled,pull
9,dire,dire
10,situations,situat
11,looks,look
12,end,end
13,real,real
14,shame,shame
15,They,they
16,consistently,consist
17,great,great
18,important,import
19,voice,voic
20,ever,ever
21,changing,chang
22,sphere,sphere
23,digital,digit
24,culture,cultur
25,The,the
26,final,final
27,due,due
28,two,two
29,weeks,week
30,I,I
31,urge,urg
32,everyone,everyon
33,pick,pick
34,copy,copi
