,word,lemma
0,Entry,entri
1,originally,origin
2,posted,post
3,8,8
4,August,august
5,2003,2003
6,This,thi
7,journal,journal
8,traditional,tradit
9,sense,sens
10,word,word
11,exploration,explor
12,new,new
13,beginning,begin
14,mapped,map
15,language,languag
16,metaphor,metaphor
17,There,there
18,great,great
19,many,mani
20,changes,chang
21,taking,take
22,place,place
23,life,life
24,Tommorrow,tommorrow
25,I,I
26,become,becom
27,mother,mother
28,tuxedo,tuxedo
29,cat,cat
30,named,name
31,Demeter,demet
32,In,In
33,two,two
34,weeks,week
35,starting,start
36,graduate,graduat
37,school,school
38,embarking,embark
39,long,long
40,journey,journey
41,world,world
42,academia,academia
43,My,My
44,friend,friend
45,Julius,juliu
46,joined,join
47,Navy,navi
48,shipped,ship
49,basic,basic
50,training,train
51,next,next
52,week,week
53,Lots,lot
54,So,So
55,space,space
56,reflection,reflect
57,need,need
58,write,write
59,think,think
60,beyond,beyond
61,weblog,weblog
62,livejournal,livejourn
63,daily,daili
64,composed,compos
65,ideas,idea
66,broad,broad
67,themes,theme
68,academic,academ
69,pursuits,pursuit
70,occasional,occasion
71,antedote,antedot
72,general,gener
73,archive,archiv
74,section,section
75,purpose,purpos
76,live,live
77,present,present
78,rehash,rehash
79,past,past
80,dwell,dwell
81,future,futur
82,Right,right
83,walking,walk
84,darkness,dark
