,word,stem
0,urlLink,urllink
1,The,the
2,Christmas,christma
3,Conspiracy,conspiraci
4,We,We
5,heard,heard
6,conspiracy,conspiraci
7,theories,theori
8,history,histori
9,Great,great
10,events,event
11,happen,happen
12,told,told
13,planned,plan
14,conspiratorial,conspiratori
15,architects,architect
16,acting,act
17,secret,secret
18,hiding,hide
19,true,true
20,intentions,intent
21,ignorant,ignor
22,masses,mass
23,carried,carri
24,dedicated,dedic
25,brainwashed,brainwash
26,fanatical,fanat
27,followers,follow
28,founding,found
29,Federal,feder
30,Reserve,reserv
31,System,system
32,assassinations,assassin
33,Kennedys,kennedi
34,Martin,martin
35,Luther,luther
36,King,king
37,even,even
38,John,john
39,Lennon,lennon
40,beforehand,beforehand
41,people,peopl
42,high,high
43,places,place
44,order,order
45,solidify,solidifi
46,power,power
47,At,At
48,least,least
49,think,think
50,Even,even
51,pale,pale
52,significance,signific
53,compared,compar
54,greatest,greatest
55,This,thi
56,mere,mere
57,theory,theori
58,inescapable,inescap
59,fact,fact
60,via,via
