,word,lemma
0,As,As
1,I,I
2,urlLink,urllink
3,mentioned,mention
4,previously,previous
5,signed,sign
6,EMusic,emus
7,recently,recent
8,In,In
9,first,first
10,days,day
11,downloaded,download
12,upwards,upward
13,1,1
14,8,8
15,GIG,gig
16,music,music
17,If,If
18,going,go
19,offer,offer
20,unlimited,unlimit
21,downloads,download
22,take,take
23,advantage,advantag
24,pulled,pull
25,49,49
26,albums,album
27,far,far
28,Some,some
29,highlights,highlight
30,Adult,adult
31,Apples,appl
32,Stereo,stereo
33,Belle,bell
34,And,and
35,Sebastian,sebastian
36,Built,built
37,To,To
38,Spill,spill
39,Etta,etta
40,James,jame
41,Pavement,pavement
42,Sahara,sahara
43,Hotnights,hotnight
44,The,the
45,Hives,hive
46,More,more
47,coming,come
48,Maybe,mayb
49,keep,keep
50,list,list
51,MP3s,mp3
52,since,sinc
53,growing,grow
54,incredibly,incred
55,fast,fast
56,But,but
57,anyway,anyway
58,9,9
59,95,95
60,month,month
61,12,12
62,months,month
63,14,14
64,3,3
65,great,great
66,deal,deal
67,tastes,tast
68,broader,broader
69,mainstream,mainstream
