,word,stem
0,urlLink,urllink
1,241st,241st
2,Ya,Ya
3,know,know
4,I,I
5,sure,sure
6,RC5,rc5
7,output,output
8,increasing,increas
9,much,much
10,lately,late
11,actually,actual
12,disabled,disabl
13,client,client
14,main,main
15,server,server
16,home,home
17,The,the
18,stuck,stuck
19,two,two
20,dressers,dresser
21,second,second
22,sitting,sit
23,top,top
24,Needless,needless
25,say,say
26,air,air
27,flow,flow
28,great,great
29,temperature,temperatur
30,simply,simpli
31,hot,hot
32,running,run
33,proc,proc
34,100,100
35,24,24
36,7,7
37,Maybe,mayb
38,someone,someon
39,else,els
40,cracking,crack
41,That,that
42,would,would
43,make,make
44,pretty,pretti
45,cool,cool
46,trojan,trojan
47,virus,viru
48,Have,have
49,install,instal
50,dnetc,dnetc
51,attempt,attempt
52,infect,infect
53,computers,comput
54,When,when
55,finally,final
56,discovered,discov
57,distributed,distribut
58,net,net
59,shut,shut
60,hopefully,hope
61,1000,1000
62,prize,prize
