,word,stem
0,urlLink,urllink
1,Storage,storag
2,Ideas,idea
3,A,A
4,large,larg
5,garbage,garbag
6,may,may
7,covered,cover
8,round,round
9,plywood,plywood
10,top,top
11,draped,drape
12,skirt,skirt
13,pronto,pronto
14,storage,storag
15,variety,varieti
16,household,household
17,items,item
18,Ladders,ladder
19,step,step
20,stools,stool
21,topped,top
22,shelves,shelv
23,flush,flush
24,door,door
25,table,tabl
26,provide,provid
27,space,space
28,display,display
29,area,area
30,desk,desk
31,work,work
32,surface,surfac
33,Adding,ad
34,legs,leg
35,cushions,cushion
36,flat,flat
37,board,board
38,makes,make
39,bench,bench
40,bed,bed
41,sofa,sofa
42,Casters,caster
43,also,also
44,used,use
45,place,place
46,Without,without
47,movable,movabl
48,plant,plant
49,stand,stand
50,collections,collect
51,books,book
52,records,record
53,Bricks,brick
54,stone,stone
55,concrete,concret
56,glass,glass
57,boards,board
58,bookshelves,bookshelv
59,shoe,shoe
60,end,end
61,tables,tabl
62,coffee,coffe
63,stands,stand
64,Use,use
65,five,five
66,sided,side
67,cubes,cube
68,number,number
69,things,thing
70,basic,basic
71,15,15
72,inch,inch
73,cube,cube
74,made,made
75,unit,unit
76,cushioned,cushion
77,seat,seat
78,almost,almost
79,anything,anyth
80,like,like
81,color,color
82,easy,easi
83,paint,paint
84,enamel,enamel
85,Brightly,brightli
86,painted,paint
87,lined,line
88,along,along
89,floor,floor
90,child,child
91,room,room
92,hold,hold
93,toys,toy
94,Stack,stack
95,family,famili
96,small,small
97,TV,TV
98,stereo,stereo
99,equipment,equip
100,decorative,decor
101,objects,object
102,Stacked,stack
103,units,unit
104,two,two
105,faced,face
106,divider,divid
107,open,open
108,sides,side
109,facing,face
110,either,either
111,way,way
112,containers,contain
113,boxes,box
114,tin,tin
115,cans,can
116,baskets,basket
117,recycled,recycl
118,These,these
119,self,self
120,adhesive,adhes
121,paper,paper
122,wallpaper,wallpap
123,fabric,fabric
124,Sturdy,sturdi
125,old,old
126,chests,chest
127,look,look
128,attractive,attract
129,refinishing,refinish
130,painting,paint
131,application,applic
132,upholstering,upholst
133,easily,easili
134,cared,care
135,New,new
136,filing,file
137,cabinets,cabinet
138,ways,way
139,abundance,abund
140,Cover,cover
141,coat,coat
142,make,make
