,word,stem
0,My,My
1,reference,refer
2,forms,form
3,trickled,trickl
4,last,last
5,week,week
6,left,left
7,weekend,weekend
8,buck,buck
9,cross,cross
10,cultural,cultur
11,adaptation,adapt
12,essay,essay
13,something,someth
14,I,I
15,really,realli
16,struggling,struggl
17,What,what
18,significant,signific
19,experience,experi
20,adapting,adapt
21,different,differ
22,culture,cultur
23,You,you
24,think,think
25,three,three
26,month,month
27,stint,stint
28,Europe,europ
29,would,would
30,make,make
31,question,question
32,kind,kind
33,easy,easi
34,answer,answer
35,tourism,tourism
36,turns,turn
37,lend,lend
38,forcing,forc
39,adapt,adapt
40,anything,anyth
41,washing,wash
42,clothes,cloth
43,sink,sink
44,wish,wish
45,could,could
46,say,say
47,needed,need
48,wipe,wipe
49,butt,butt
50,leaf,leaf
51,life,life
52,case,case
53,hence,henc
54,application,applic
55,PC,PC
56,Back,back
57,story,stori
58,filled,fill
59,huge,huge
60,envelope,envelop
61,night,night
62,sent,sent
63,way,way
64,morning,morn
65,There,there
66,education,educ
67,addendum,addendum
68,decided,decid
69,filling,fill
70,pretty,pretti
71,pathetic,pathet
72,looking,look
73,effort,effort
74,IT,IT
75,hand,hand
76,five,five
77,pages,page
78,long,long
79,Huzzah,huzzah
80,still,still
81,rather,rather
82,spend,spend
83,two,two
84,years,year
85,sitting,sit
86,front,front
87,computer,comput
88,Whateverstan,whateverstan
89,want,want
90,limit,limit
91,placement,placement
92,opportunities,opportun
93,either,either
94,So,So
95,Now,now
96,wait,wait
97,nomination,nomin
98,On,On
99,rents,rent
100,This,thi
101,told,told
102,submitted,submit
103,met,met
104,recruiter,recruit
105,Their,their
106,heads,head
107,explode,explod
108,They,they
109,key,key
110,car,car
111,light,light
112,hair,hair
113,fire,fire
114,Still,still
115,Dad,dad
116,says,say
117,making,make
118,mistake,mistak
119,Mom,mom
120,said,said
121,able,abl
122,sleep,sleep
123,stressed,stress
124,importance,import
125,optimism,optim
126,opposed,oppos
127,well,well
128,know,know
129,flipped,flip
130,irrational,irrat
131,fatalism,fatal
132,DNC,dnc
133,Politics,polit
134,Feh,feh
135,Here,here
136,take,take
137,politics,polit
138,Dear,dear
139,Republicans,republican
140,George,georg
141,W,W
142,Bush,bush
143,best,best
144,got,got
145,Are,are
146,fucking,fuck
147,serious,seriou
148,Democrats,democrat
149,John,john
150,Kerry,kerri
151,That,that
152,may,may
153,return,return
154,regular,regular
155,business,busi
