,word,stem
0,urlLink,urllink
1,Weapon,weapon
2,Week,week
3,The,the
4,Electrocuting,electrocut
5,Water,water
6,Cannon,cannon
7,aqueous,aqueou
8,electrocutor,electrocutor
9,sprays,spray
10,high,high
11,pressure,pressur
12,saline,salin
13,solution,solut
14,additives,addit
15,mixed,mix
16,maximize,maxim
17,range,rang
18,putting,put
19,troublesome,troublesom
20,rabble,rabbl
21,Debilitating,debilit
22,lethal,lethal
23,shocks,shock
24,move,move
25,water,water
26,jet,jet
27,according,accord
28,Jaycor,jaycor
29,online,onlin
30,brochure,brochur
31,company,compani
32,hints,hint
33,voltage,voltag
34,turned,turn
35,deliver,deliv
36,potent,potent
37,electrical,electr
38,equipment,equip
39,well,well
40,individuals,individu
