,word,stem
0,NO,NO
1,SMOKING,smoke
2,SIGNS,sign
3,Five,five
4,days,day
5,nicotine,nicotin
6,free,free
7,hypnosis,hypnosi
8,cure,cure
9,crueler,crueler
10,patches,patch
11,The,the
12,fire,fire
13,still,still
14,burns,burn
15,endorphins,endorphin
16,knowing,know
17,rush,rush
18,every,everi
19,cell,cell
20,pore,pore
21,rages,rage
22,Otis,oti
23,Redding,red
24,singing,sing
25,loud,loud
26,expressive,express
27,waning,wane
28,Wednesday,wednesday
29,self,self
30,induced,induc
31,insomnia,insomnia
32,voice,voic
33,repeats,repeat
34,head,head
35,audio,audio
36,tape,tape
37,I,I
38,listen,listen
39,night,night
40,Is,Is
41,good,good
42,worth,worth
43,price,price
44,Breathe,breath
45,deep,deep
46,count,count
47,11,11
48,7,7
49,relaxed,relax
50,calm,calm
51,control,control
52,If,If
53,going,go
54,reprogam,reprogam
55,mind,mind
56,moment,moment
57,cravings,crave
58,come,come
59,asked,ask
60,orgasm,orgasm
61,side,side
62,splitting,split
63,laughter,laughter
64,instead,instead
65,Note,note
66,Think,think
67,bigger,bigger
68,next,next
69,time,time
