,word,lemma
0,urlLink,urllink
1,Is,Is
2,Hussein,hussein
3,Owner,owner
4,Crashed,crash
5,UFO,ufo
6,someone,someon
7,called,call
8,Art,art
9,Bell,bell
10,radio,radio
11,show,show
12,claimed,claim
13,connection,connect
14,military,militari
15,informed,inform
16,crashed,crash
17,Iraq,iraq
18,several,sever
19,years,year
20,ago,ago
21,The,the
22,USA,usa
23,currently,current
24,searching,search
25,pretext,pretext
26,invade,invad
27,In,In
28,fact,fact
29,motivated,motiv
30,greatest,greatest
31,fear,fear
32,Saddam,saddam
33,reverse,revers
34,engineer,engin
35,alien,alien
36,spacecraft,spacecraft
37,via,via
38,An,An
39,Exopolitical,exopolit
40,Perspective,perspect
41,Preemptive,preemptiv
42,War,war
43,political,polit
44,paradigm,paradigm
45,used,use
46,paper,paper
47,based,base
48,exopolitics,exopolit
49,This,thi
50,starts,start
51,premise,premis
52,exists,exist
53,extraterrestrial,extraterrestri
54,ET,ET
55,presence,presenc
56,Earth,earth
57,clandestine,clandestin
58,government,govern
59,organizations,organ
60,withholding,withhold
61,knowledge,knowledg
62,general,gener
63,public,public
64,elected,elect
65,officials,offici
66,Rather,rather
67,unsubstantiated,unsubstanti
68,conspiracy,conspiraci
69,theory,theori
70,little,littl
71,relevance,relev
72,contemporary,contemporari
73,policy,polici
74,issues,issu
75,preemptive,preemptiv
76,US,US
77,war,war
78,argued,argu
79,exopolitical,exopolit
80,analysis,analysi
81,provide,provid
82,comprehensive,comprehens
83,understanding,understand
84,motivates,motiv
85,Bush,bush
86,administration,administr
87,launching,launch
88,attack,attack
