,word,stem
0,yeesh,yeesh
1,ben,ben
2,jerrys,jerri
3,1,1
4,2,2
5,cup,cup
6,sugar,sugar
7,added,ad
8,deliciousness,delici
9,last,last
10,night,night
11,9pm,9pm
12,right,right
13,took,took
14,meds,med
15,still,still
16,understand,understand
17,chemistry,chemistri
18,super,super
19,fudge,fudg
20,chunk,chunk
21,18,18
22,carbs,carb
23,per,per
24,half,half
25,minus,minu
26,5,5
27,fiber,fiber
28,8,8
29,alchohol,alchohol
30,cabrs,cabr
31,serving,serv
32,yippee,yippe
33,okay,okay
34,need,need
35,try,tri
36,lo,lo
37,carb,carb
38,heaven,heaven
39,one,one
