,word,stem
0,Boing,bo
1,Blog,blog
2,comments,comment
3,VoIP,voip
4,dall,dall
5,chaos,chao
6,surrounding,surround
7,providers,provid
8,The,the
9,fun,fun
10,start,start
11,WiFi,wifi
12,While,while
13,new,new
14,commercial,commerci
15,service,servic
16,technology,technolog
17,really,realli
18,Dial,dial
19,Pad,pad
20,Buddy,buddi
21,Phone,phone
22,et,et
23,al,al
24,4,4
25,odd,odd
26,years,year
27,back,back
28,forget,forget
29,corporate,corpor
30,WAN,wan
31,company,compani
32,Times,time
33,using,use
34,fo,fo
35,quite,quit
36,time,time
