,word,lemma
0,What,what
1,ever,ever
2,happened,happen
3,Jubilados,jubilado
4,I,I
5,really,realli
6,wanted,want
7,work,work
8,someday,someday
9,urlLink,urllink
10,starting,start
11,Permaculture,permacultur
12,Designed,design
13,Community,commun
14,Symposium,symposium
15,New,new
16,Mexico,mexico
17,Spanish,spanish
18,word,word
19,referring,refer
20,shed,shed
21,careers,career
22,joyous,joyou
23,non,non
24,profit,profit
25,corporation,corpor
26,dedicated,dedic
27,promoting,promot
28,joyful,joy
29,way,way
30,elder,elder
31,years,year
32,contemplative,contempl
33,practice,practic
34,service,servic
35,ecology,ecolog
36,Our,our
37,educational,educ
38,program,program
39,includes,includ
40,symposia,symposia
41,focus,focu
42,groups,group
43,study,studi
44,As,As
45,extension,extens
46,efforts,effort
47,community,commun
48,based,base
49,principles,principl
50,developed,develop
51,planned,plan
52,The,the
53,open,open
54,anyone,anyon
55,spiritual,spiritu
56,physical,physic
57,structure,structur
58,organized,organ
59,according,accord
60,allows,allow
61,natural,natur
62,systems,system
63,waste,wast
64,resources,resourc
65,create,creat
66,benefit,benefit
67,At,At
68,old,old
69,age,age
70,seen,seen
71,end,end
72,point,point
73,rather,rather
74,rededication,reded
75,creative,creativ
76,expression,express
77,connection,connect
78,Santa,santa
79,Fe,Fe
80,site,site
81,provides,provid
82,setting,set
83,conducive,conduc
84,close,close
85,medical,medic
86,recreational,recreat
87,services,servic
88,More,more
89,important,import
90,proximity,proxim
91,affords,afford
92,opportunity,opportun
93,meaningful,meaning
94,many,mani
95,settings,set
96,integrated,integr
97,lifestyle,lifestyl
98,mutual,mutual
99,support,support
100,dependence,depend
101,plant,plant
102,constructed,construct
103,traditional,tradit
104,village,villag
105,design,design
106,clustered,cluster
107,buildings,build
108,allowing,allow
109,greater,greater
110,part,part
111,space,space
112,Common,common
113,areas,area
114,include,includ
115,meditation,medit
116,hall,hall
117,communal,commun
118,kitchen,kitchen
119,dining,dine
120,facilities,facil
121,administrative,administr
122,offices,offic
123,There,there
124,also,also
125,library,librari
126,theatre,theatr
127,gym,gym
128,studios,studio
129,Residences,resid
130,consist,consist
131,eight,eight
132,bedroom,bedroom
133,bathroom,bathroom
134,suites,suit
135,around,around
136,common,common
137,living,live
138,area,area
139,begin,begin
140,construction,construct
141,year,year
142,ready,readi
143,receive,receiv
144,occupants,occup
145,2002,2002
