,word,stem
0,urlLink,urllink
1,WHAT,what
2,TO,TO
3,DO,DO
4,WITH,with
5,LESS,less
6,THAN,than
7,3,3
8,DAYS,day
9,A,A
10,NUCLEAR,nuclear
11,DISASTER,disast
12,This,thi
13,instructional,instruct
14,guide,guid
15,American,american
16,families,famili
17,preparing,prepar
18,imminent,immin
19,nuclear,nuclear
20,attack,attack
21,widespread,widespread
22,radioactive,radioact
23,fallout,fallout
24,atomic,atom
25,bomb,bomb
26,small,small
27,localized,local
28,dirty,dirti
29,incident,incid
30,NOT,not
31,waste,wast
32,time,time
33,trying,tri
34,convince,convinc
35,anybody,anybodi
36,need,need
37,Preparing,prepar
38,immediate,immedi
39,family,famili
40,survival,surviv
41,RIGHT,right
42,NOW,now
43,top,top
44,priority,prioriti
45,via,via
