,word,lemma
0,Consumerist,consumerist
1,Whore,whore
2,So,So
3,awhile,awhil
4,back,back
5,I,I
6,sold,sold
7,GameCube,gamecub
8,memory,memori
9,card,card
10,Metroid,metroid
11,Prime,prime
12,wanted,want
13,write,write
14,Metroit,metroit
15,much,much
16,time,time
17,spent,spent
18,Motor,motor
19,City,citi
20,guess,guess
21,Super,super
22,Mario,mario
23,Sunshine,sunshin
24,Prince,princ
25,Persia,persia
26,GameStop,gamestop
27,whopping,whop
28,101,101
29,When,when
30,sell,sell
31,used,use
32,games,game
33,consoles,consol
34,give,give
35,store,store
36,credit,credit
37,This,thi
38,comes,come
39,form,form
40,receipt,receipt
41,unique,uniqu
42,alphanumeric,alphanumer
43,cashier,cashier
44,gives,give
45,said,said
46,supposed,suppos
47,impart,impart
48,words,word
49,wisdom,wisdom
50,DO,DO
51,NOT,not
52,LOSE,lose
53,THIS,thi
54,Well,well
55,lost,lost
56,Luckily,luckili
57,dorky,dorki
58,enough,enough
59,GameSpot,gamespot
60,able,abl
61,reissue,reissu
62,Let,let
63,see,see
64,long,long
65,takes,take
66,lose,lose
67,Anyway,anyway
68,point,point
69,post,post
70,went,went
71,mall,mall
72,get,get
73,reissued,reissu
74,ended,end
75,going,go
76,shopping,shop
77,buying,buy
78,two,two
79,pairs,pair
80,stain,stain
81,spill,spill
82,wrinkle,wrinkl
83,resistant,resist
84,pants,pant
85,Gap,gap
86,three,three
87,shirts,shirt
88,Express,express
89,manager,manag
90,woudl,woudl
91,probably,probabl
92,call,call
93,Tuesday,tuesday
94,since,sinc
95,corporate,corpor
96,closed,close
97,weekend,weekend
98,Turns,turn
99,open,open
100,today,today
101,told,told
102,come,come
103,pick,pick
104,Another,anoth
105,trip,trip
106,know,know
107,means,mean
108,run,run
109,J,J
110,Crew,crew
111,Banana,banana
112,Republic,republ
113,bit,bit
114,rush,rush
115,last,last
116,night,night
117,Ended,end
118,second,second
119,pair,pair
120,jeans,jean
121,making,make
122,purchased,purchas
123,past,past
124,8,8
125,months,month
126,first,first
127,least,least
128,years,year
129,ones,one
130,fit,fit
131,even,even
132,close,close
133,well,well
134,Jamie,jami
135,must,must
136,hours,hour
137,looking,look
138,Actually,actual
139,think,think
140,works,work
141,casual,casual
142,Kenneth,kenneth
143,Cole,cole
144,dress,dress
145,spending,spend
146,50,50
147,undershirt,undershirt
148,boxers,boxer
149,Even,even
150,realize,realiz
151,waste,wast
152,money,money
153,cute,cute
154,everyone,everyon
155,needs,need
156,underwear,underwear
157,right,right
158,Mmmm,mmmm
