,word,stem
0,urlLink,urllink
1,Its,it
2,birthday,birthday
3,Someone,someon
4,gives,give
5,calfskin,calfskin
6,wallet,wallet
7,How,how
8,react,react
9,Questions,question
10,asked,ask
11,San,san
12,Fransisco,fransisco
13,mayoral,mayor
14,candidates,candid
15,taken,taken
16,Do,Do
17,Android,android
18,Dream,dream
19,Electric,electr
20,Sheep,sheep
21,Beautiful,beauti
22,The,the
23,questions,question
24,make,make
25,sense,sens
26,book,book
27,movie,movi
28,greater,greater
29,explanation,explan
30,human,human
31,could,could
32,replicant,replic
33,would,would
34,instead,instead
