,word,lemma
0,urlLink,urllink
1,Yahoo,yahoo
2,News,new
3,Key,key
4,Developments,develop
5,War,war
6,Against,against
7,Iraq,iraq
8,19,19
9,minutes,minut
10,ago,ago
11,By,By
12,The,the
13,Associated,associ
14,Press,press
15,Latest,latest
16,news,news
17,US,US
18,diplomats,diplomat
19,cleared,clear
20,post,post
21,war,war
22,government,govern
23,AFP,afp
24,8,8
25,Iraqis,iraqi
26,U,U
27,S,S
28,Hail,hail
29,Crumbling,crumbl
30,Regime,regim
31,AP,AP
32,9,9
33,Jubilant,jubil
34,Iraqi,iraqi
35,Exiles,exil
36,Storm,storm
37,Embassy,embassi
38,London,london
39,Reuters,reuter
40,11,11
41,Special,special
42,Coverage,coverag
43,_,_
44,crowds,crowd
45,swarmed,swarm
46,Baghdad,baghdad
47,streets,street
48,dancing,danc
49,looting,loot
50,cheering,cheer
51,convoys,convoy
52,Marine,marin
53,armored,armor
54,vehicle,vehicl
55,toppled,toppl
56,40,40
57,foot,foot
58,statue,statu
59,Saddam,saddam
60,Hussein,hussein
61,men,men
62,dragged,drag
63,head,head
64,President,presid
65,longer,longer
66,control,control
67,coalition,coalit
68,forces,forc
69,secured,secur
70,significant,signific
71,parts,part
72,capital,capit
73,officials,offici
74,said,said
75,Wednesday,wednesday
76,know,know
77,escaped,escap
78,bombing,bomb
79,targeted,target
80,sons,son
81,A,A
82,main,main
83,opposition,opposit
84,Kurdish,kurdish
85,group,group
86,claimed,claim
87,hiding,hide
88,Tikrit,tikrit
89,one,one
90,extraordinary,extraordinari
91,military,militari
92,campaigns,campaign
93,ever,ever
94,conducted,conduct
95,advance,advanc
96,troops,troop
97,proves,prove
98,early,earli
99,criticism,critic
100,plans,plan
101,misguided,misguid
102,Vice,vice
103,Dick,dick
104,Cheney,cheney
105,foreign,foreign
106,ministers,minist
107,Britain,britain
108,France,franc
109,downplaying,downplay
110,differences,differ
111,preceded,preced
112,United,unit
113,Nations,nation
114,must,must
115,role,role
116,country,countri
117,reconstruction,reconstruct
118,gave,gave
119,indication,indic
120,agree,agre
121,details,detail
122,says,say
123,720,720
124,million,million
125,aid,aid
126,bound,bound
127,sees,see
128,need,need
129,2,2
130,billion,billion
131,emergency,emerg
132,funds,fund
133,led,led
134,pounded,pound
135,desert,desert
136,hometown,hometown
137,desperate,desper
138,loyalists,loyalist
139,making,make
140,last,last
141,stand,stand
142,resistance,resist
143,crumbled,crumbl
144,special,special
145,operations,oper
146,fighters,fighter
147,eliminated,elimin
148,crucial,crucial
149,air,air
150,defense,defens
151,installation,instal
152,near,near
153,held,held
154,city,citi
155,Mosul,mosul
156,An,An
157,International,intern
158,Red,red
159,Cross,cross
160,employee,employe
161,two,two
162,members,member
163,Doctors,doctor
164,Without,without
165,Borders,border
166,relief,relief
167,vanished,vanish
168,organizations,organ
