,word,lemma
0,every,everi
1,passing,pass
2,day,day
3,hard,hard
4,imagine,imagin
5,going,go
6,away,away
7,still,still
8,wake,wake
9,cherishing,cherish
10,presence,presenc
11,special,special
12,way,way
13,matter,matter
14,always,alway
15,heart,heart
16,never,never
17,leave,leav
18,mind,mind
19,eyes,eye
20,even,even
21,try,tri
22,would,would
23,minute,minut
24,seems,seem
25,like,like
26,whole,whole
27,different,differ
28,place,place
29,hour,hour
30,spent,spent
31,picturing,pictur
32,smile,smile
33,face,face
34,thought,thought
35,becomes,becom
36,physical,physic
37,race,race
38,make,make
39,home,home
40,excited,excit
41,see,see
42,talk,talk
43,phone,phone
44,realize,realiz
45,walk,walk
46,door,door
47,dreaming,dream
48,beautiful,beauti
49,could,could
50,ever,ever
51,dream,dream
52,wrap,wrap
53,arms,arm
54,around,around
55,cherish,cherish
56,alls,all
57,think,think
58,passionate,passion
59,kiss,kiss
60,longed,long
61,taste,tast
62,time,time
63,relax,relax
64,sit,sit
65,vent,vent
66,days,day
67,done,done
68,missed,miss
69,others,other
70,spend,spend
71,evenings,even
72,together,togeth
73,whoever,whoever
74,said,said
75,needed,need
76,space,space
77,drift,drift
78,dreams,dream
79,laying,lay
80,next,next
81,girl,girl
82,want,want
83,bad,bad
84,life,life
85,many,mani
86,boring,bore
87,killing,kill
88,heaven,heaven
89,mine,mine
90,listening,listen
91,breathe,breath
92,ear,ear
93,knowing,know
94,shes,she
95,fine,fine
96,might,might
97,lame,lame
98,curled,curl
99,change,chang
100,thing,thing
101,happiest,happiest
102,man,man
103,world,world
