,word,stem
0,urlLink,urllink
1,Only,onli
2,nuclear,nuclear
3,power,power
4,halt,halt
5,global,global
6,warming,warm
7,massive,massiv
8,expansion,expans
9,produces,produc
10,almost,almost
11,CO2,co2
12,check,check
13,runaway,runaway
14,would,would
15,raise,rais
16,sea,sea
17,levels,level
18,disastrously,disastr
19,around,around
20,world,world
21,cause,caus
22,climatic,climat
23,turbulence,turbul
24,make,make
25,agriculture,agricultur
26,unviable,unviabl
27,large,larg
28,areas,area
29,fears,fear
30,safety,safeti
31,energy,energi
32,irrational,irrat
33,exaggerated,exagger
