,word,stem
0,Ok,Ok
1,I,I
2,finally,final
3,getting,get
4,settled,settl
5,new,new
6,place,place
7,means,mean
8,two,two
9,things,thing
10,Me,Me
11,blogging,blog
12,gallery,galleri
13,pics,pic
14,woohoo,woohoo
15,Though,though
16,probably,probabl
17,post,post
18,rough,rough
19,looks,look
20,like,like
21,little,littl
22,stuff,stuff
23,apartment,apart
24,finalized,final
25,version,version
26,month,month
27,get,get
28,last,last
29,furniture,furnitur
30,ordered,order
31,arrived,arriv
32,Moving,move
33,first,first
34,alone,alon
35,realize,realiz
36,many,mani
37,holes,hole
38,personal,person
39,possessions,possess
40,roommates,roommat
41,seem,seem
42,offset,offset
43,need,need
44,owning,own
45,everything,everyth
46,But,but
47,excited,excit
48,order,order
49,sofa,sofa
50,bed,bed
51,week,week
52,Left,left
53,2,2
54,Desks,desk
55,Dining,dine
56,Room,room
57,chairs,chair
58,This,thi
59,pretty,pretti
60,boring,bore
61,update,updat
62,posted,post
63,anything,anyth
64,SOOO,sooo
65,long,long
