,word,lemma
0,urlLink,urllink
1,FCC,fcc
2,allows,allow
3,home,home
4,numbers,number
5,switched,switch
6,wireless,wireless
7,phones,phone
8,Nov,nov
9,11,11
10,2003,2003
11,When,when
12,I,I
13,first,first
14,read,read
15,article,articl
16,thought,thought
17,Great,great
18,So,So
19,many,mani
20,people,peopl
21,love,love
22,feature,featur
23,Now,now
24,really,realli
25,think,think
26,much,much
27,use,use
28,going,go
29,get,get
30,Ever,ever
31,since,sinc
32,cell,cell
33,became,becam
34,popular,popular
35,adding,ad
36,new,new
37,phone,phone
38,number,number
39,routine,routin
40,occurance,occur
41,It,It
42,big,big
43,deal,deal
44,change,chang
45,could,could
46,skewed,skew
47,viewpoint,viewpoint
48,almost,almost
49,everyone,everyon
50,also,also
51,email,email
52,address,address
53,Everytime,everytim
54,changed,chang
55,happened,happen
56,every,everi
57,year,year
58,college,colleg
59,moved,move
60,Washington,washington
61,sent,sent
62,announcing,announc
63,difficult,difficult
64,alternate,altern
65,form,form
66,communication,commun
67,see,see
68,used,use
69,ran,ran
70,business,busi
71,line,line
72,They,they
73,keep,keep
74,probably,probabl
75,cards,card
76,websites,websit
77,etc,etc
78,tied,tie
79,mobile,mobil
80,Since,sinc
81,work,work
82,industry,industri
83,way,way
84,switch,switch
85,fine,fine
86,one,one
87,issue,issu
88,ruling,rule
89,though,though
90,Up,Up
91,point,point
92,believe,believ
93,telemarketers,telemarket
94,relied,reli
95,fact,fact
96,landlines,landlin
97,completely,complet
98,seperate,seper
99,knew,knew
100,extensions,extens
101,operators,oper
102,would,would
103,call,call
104,illegal,illeg
105,telemarket,telemarket
106,costs,cost
107,customer,custom
108,money,money
109,removed,remov
110,Is,Is
111,national,nation
112,database,databas
113,cellular,cellular
114,versus,versu
115,How,how
116,secure,secur
