,word,lemma
0,feel,feel
1,okay,okay
2,tho,tho
3,fainty,fainti
4,morning,morn
5,125,125
6,ate,ate
7,late,late
8,I,I
9,didnt,didnt
10,take,take
11,meds,med
12,9am,9am
13,noon,noon
14,96,96
15,3,3
16,deviled,devil
17,half,half
18,eggs,egg
19,handful,hand
20,almonds,almond
21,prettymuch,prettymuch
22,forced,forc
23,map,map
24,15,15
25,pretty,pretti
26,much,much
27,havent,havent
28,eaten,eaten
29,anything,anyth
30,today,today
31,also,also
32,moms,mom
33,scale,scale
34,correct,correct
35,lost,lost
36,9,9
37,pounds,pound
38,beej,beej
39,wants,want
40,go,go
41,movies,movi
42,already,alreadi
43,seen,seen
44,potter,potter
45,else,els
