,word,stem
0,WHEN,when
1,YOU,you
2,LEARNED,learn
3,OF,OF
4,MY,MY
5,NAME,name
6,10,10
7,years,year
8,ago,ago
9,place,place
10,nothing,noth
11,mattered,matter
12,much,much
13,I,I
14,could,could
15,drink,drink
16,liquor,liquor
17,store,store
18,close,close
19,house,hous
20,Food,food
21,Lion,lion
22,beer,beer
23,Still,still
24,wrote,wrote
25,feriocious,ferioci
26,intensity,intens
27,love,love
28,lost,lost
29,forlorn,forlorn
30,fantasies,fantasi
31,never,never
32,formed,form
33,And,and
34,memories,memori
35,drunken,drunken
36,pounding,pound
37,fingers,finger
38,keyboard,keyboard
39,new,new
40,color,color
41,screen,screen
42,computer,comput
43,remember,rememb
44,sending,send
45,poems,poem
46,though,though
47,ones,one
48,might,might
49,known,known
50,learned,learn
51,name,name
52,anybody,anybodi
53,else,els
54,time,time
55,know,know
56,wine,wine
57,came,came
58,men,men
59,someone,someon
60,real,real
61,housed,hous
62,castle,castl
63,empties,empti
64,casting,cast
65,net,net
66,onto,onto
67,page,page
68,Dead,dead
69,Man,man
70,chair,chair
71,Conversations,convers
72,ensued,ensu
73,even,even
74,memory,memori
75,important,import
76,holy,holi
77,There,there
78,yet,yet
79,enough,enough
80,world,world
81,roles,role
82,expectations,expect
83,grow,grow
84,one,one
85,hair,hair
86,long,long
87,shave,shave
88,beard,beard
89,Who,who
90,heard,heard
91,said,said
92,still,still
93,wonder,wonder
94,hear,hear
95,mind,mind
96,saying,say
97,yes,ye
98,thousand,thousand
99,times,time
100,loud,loud
101,covering,cover
102,smile,smile
103,poker,poker
104,faced,face
105,dream,dream
106,coming,come
107,forward,forward
108,painting,paint
109,moon,moon
110,mine,mine
111,school,school
112,park,park
113,exactly,exactli
114,ashes,ash
115,car,car
116,bowl,bowl
117,vomit,vomit
118,left,left
119,two,two
120,days,day
121,foot,foot
122,table,tabl
123,compared,compar
124,written,written
125,6,6
126,23,23
127,pm,pm
128,Saturday,saturday
129,April,april
130,12,12
131,2003,2003
