,word,stem
0,urlLink,urllink
1,Be,Be
2,alert,alert
3,paranoid,paranoid
4,Is,Is
5,America,america
6,doomed,doom
7,I,I
8,admit,admit
9,even,even
10,considering,consid
11,idea,idea
12,bomb,bomb
13,shelter,shelter
14,duct,duct
15,tape,tape
16,plastic,plastic
17,three,three
18,days,day
19,food,food
20,makes,make
21,feel,feel
22,like,like
23,kind,kind
24,survivalist,survivalist
25,wacko,wacko
26,Next,next
27,thing,thing
28,know,know
29,move,move
30,Idaho,idaho
31,start,start
32,wearing,wear
33,camouflage,camouflag
34,carrying,carri
35,automatic,automat
36,rifle,rifl
37,want,want
38,get,get
39,rant,rant
40,Am,Am
41,person,person
42,sick,sick
43,tired,tire
44,society,societi
45,become,becom
46,might,might
47,happen,happen
48,instead,instead
49,real,real
50,We,We
51,nation,nation
52,Chicken,chicken
53,Littles,littl
54,running,run
55,around,around
56,preaching,preach
57,doom,doom
58,gloom,gloom
59,anyone,anyon
60,listen,listen
61,And,and
62,worst,worst
63,fears,fear
64,come,come
65,fruition,fruition
66,learn,learn
67,anything,anyth
68,The,the
69,next,next
70,time,time
71,Little,littl
72,starts,start
73,screaming,scream
74,falling,fall
75,sky,sky
76,run,run
77,right,right
78,buy,buy
79,umbrellas,umbrella
