,frequency
About,1
Schmidt,1
this,2
afternoon,1
Pretty,1
good,2
A,1
little,1
vexed,1
by,1
the,2
ending,1
I,10
think,1
m,4
getting,2
too,1
lazy,1
to,8
interpret,1
ambiguity,1
Finished,1
up,1
most,1
of,3
my,3
application,1
today,1
essay,1
questions,1
and,5
all,3
All,1
that,9
remains,1
is,2
inform,1
references,1
their,1
reference,1
status,1
could,1
very,3
well,2
mean,1
letting,1
company,1
know,1
planning,1
leave,1
in,3
6,1
mos,1
a,5
year,1
not,2
sure,3
how,1
they,2
ll,1
react,1
but,2
concerned,1
either,1
Good,1
people,1
there,1
certainly,1
am,1
giving,1
them,1
at,1
least,1
six,1
months,1
notice,1
At,1
point,1
only,1
thing,1
gives,1
me,1
pause,1
Sydney,2
have,2
make,1
she,2
has,1
home,1
for,1
few,1
years,1
be,1
whoever,1
gets,1
her,2
knows,1
what,1
re,1
into,1
s,1
cat,1
lot,1
ways,1
clean,1
mannered,1
sweet,1
as,1
get,2
out,1
tiny,1
meow,1
That,1
said,1
likes,1
scratch,1
stuff,1
should,1
probably,1
check,1
before,1
expose,1
furniture,1
isn,1
t,1
dorm,1
rated,1
