,frequency
I,12
spent,2
a,2
good,1
hour,1
last,1
night,2
paging,1
through,1
the,7
application,1
and,5
making,1
little,1
notes,1
about,2
what,2
to,8
say,2
for,3
longer,1
essay,1
portions,1
The,3
questions,1
being,1
asked,1
are,1
standard,1
job,2
interview,1
stuff,1
at,5
least,2
they,1
were,1
University,1
Basically,1
how,1
do,2
you,2
handle,1
diversity,1
why,1
want,1
work,2
here,1
As,1
short,1
answers,1
haven,1
t,2
decided,1
whether,1
should,2
be,3
concerned,1
by,1
fact,1
that,5
there,2
s,1
an,3
entire,1
page,3
dedicated,1
previous,1
volunteer,1
experience,1
apart,1
from,1
pledge,1
m,1
going,2
doing,1
some,1
tutoring,1
Minnesota,1
Literacy,1
Council,1
is,1
completely,1
blank,1
history,1
says,1
go,1
back,2
10,1
years,2
Ten,1
ago,2
was,4
16,1
working,2
Best,1
Buy,1
hated,1
it,2
note,1
though,1
saw,1
my,3
old,1
manager,1
Audio,2
King,2
when,1
called,1
many,1
months,1
Then,2
Media,1
Play,1
then,1
Hollywood,1
Video,1
can,1
believe,1
international,1
aid,1
organization,1
would,1
find,1
ability,1
upsell,1
Packard,1
Bells,1
or,1
in,1
section,1
Femalien,1
resides,1
remotely,1
interesting,1
How,1
remainder,1
of,2
Thursday,1
Watched,1
Fog,1
War,1
amazing,1
Errol,1
Morris,1
doc,1
Robert,1
McNamara,1
went,1
sleep,1
had,1
strange,1
dreams,1
involving,1
Holly,1
Hunter,1
