,frequency
Got,1
a,4
big,1
pack,1
of,1
PC,1
forms,1
in,1
the,5
mail,1
yesterday,1
including,1
few,2
for,3
my,3
fingerprints,1
With,1
luck,1
I,6
ll,1
get,2
an,1
interview,1
scheduled,1
this,2
week,2
or,1
next,1
How,1
are,1
you,2
doing,1
m,1
so,2
happy,1
to,6
hear,1
that,2
Not,1
feeling,1
terribly,1
motivated,1
outside,1
some,2
fireworks,1
evening,1
ve,1
been,1
dead,1
tired,1
all,1
day,1
tell,1
truth,1
Spent,1
time,1
out,1
at,1
parents,1
place,1
today,2
but,1
Peace,2
Corps,2
didn,1
t,2
make,1
meeting,1
agenda,1
Big,1
News,2
will,1
have,2
wait,1
Signed,1
up,1
Google,1
Alerts,1
about,1
just,1
keep,1
eye,1
on,1
things,1
Bleh,1
can,1
seem,1
eat,1
anything,1
agrees,1
with,1
me,1
these,1
past,1
weeks,1
wonder,1
if,1
parasite,1
