,frequency
My,2
parents,2
have,2
the,6
week,1
off,2
work,1
so,1
when,1
weekends,1
just,1
aren,1
t,4
enough,1
time,1
to,5
argue,1
about,6
my,3
decisions,1
now,1
I,2
can,1
do,1
that,5
on,1
Thursday,1
mornings,1
too,1
Something,1
social,1
circles,1
guess,1
insist,1
everyone,1
they,4
talk,1
future,1
excursion,1
rolls,2
their,3
eyes,2
at,1
idea,1
throws,1
hands,1
up,1
in,4
air,1
and,5
cries,1
Why,1
Perhaps,1
exaggerate,1
mother,1
is,1
a,1
veritable,1
encyclopedia,1
of,1
horror,1
stories,1
international,1
travel,1
Didn,2
you,2
hear,2
those,1
people,2
Honduras,1
two,1
years,1
ago,1
were,1
tortured,1
killed,1
couple,1
Mexico,1
put,1
jail,1
wanted,1
10,1
000,1
from,1
And,2
wife,1
had,1
appendicitis,1
then,1
Satan,1
bit,1
arms,1
smuggled,1
them,1
over,1
border,1
stuffed,1
with,1
cocaine,1
You,1
don,1
want,1
go,1
Africa,1
They,1
apartheid,1
like,1
kill,1
white,1
