,frequency
Hey,1
I,8
gave,1
you,3
guys,1
a,6
little,1
vacation,1
Hope,1
enjoyed,1
it,3
Met,1
with,3
my,4
Peace,2
Corps,1
recruiter,1
Friday,1
afternoon,2
at,2
the,7
PC,1
office,1
above,1
Kieran,1
s,1
Answered,1
bunch,2
of,9
those,1
types,1
questions,1
get,2
job,1
interviewsm,1
and,2
was,1
fingerprinted,1
for,2
soon,1
to,5
be,2
generated,1
FBI,1
file,1
There,1
goes,1
backup,1
plan,1
becoming,1
jewel,1
thief,1
Managed,1
skirt,1
around,1
conversation,1
relating,1
this,2
on,2
Sunday,1
when,1
visited,1
parents,1
Actually,1
haven,1
t,1
yet,1
told,1
them,1
that,4
ve,2
actually,1
started,1
application,1
process,1
only,1
been,1
thinking,1
seriously,1
about,1
probably,1
would,1
have,1
gotten,1
into,1
but,1
Mom,1
called,1
me,1
Thursday,1
loaded,1
up,1
anecdotes,1
from,1
Casualties,1
series,2
articles,1
ran,1
in,2
Dayton,1
Daily,1
News,1
last,1
year,1
Arguing,1
your,2
mother,1
is,1
good,1
way,1
ruin,1
lunch,1
break,1
many,1
hours,1
thereafter,1
But,1
really,1
should,1
going,1
Hoping,1
rest,1
paperwork,1
week,1
After,1
ll,1
ready,1
myself,1
invasive,1
medical,1
check,1
ups,1
Joy,1
