,word,stem
0,urlLink,urllink
1,Col,col
2,Donn,donn
3,de,de
4,Grand,grand
5,Pre,pre
6,Alex,alex
7,Jones,jone
8,The,the
9,trigger,trigger
10,911,911
11,activity,activ
12,imminent,immin
13,unstoppable,unstopp
14,world,world
15,wide,wide
16,financial,financi
17,collapse,collaps
18,prevented,prevent
19,temporarily,temporarili
20,major,major
21,war,war
22,perhaps,perhap
23,become,becom
24,known,known
25,World,world
26,War,war
27,III,iii
28,To,To
29,bring,bring
30,one,one
31,time,time
32,martial,martial
33,law,law
34,probably,probabl
35,imposed,impos
36,United,unit
37,States,state
38,via,via
