,word,lemma
0,urlLink,urllink
1,Rockstar,rockstar
2,Games,game
3,Announces,announc
4,Grand,grand
5,Theft,theft
6,Auto,auto
7,San,san
8,Andreas,andrea
9,Woohoo,woohoo
10,Having,have
11,next,next
12,GTA,gta
13,set,set
14,shocking,shock
15,since,sinc
16,original,origin
17,three,three
18,cities,citi
19,Liberty,liberti
20,City,citi
21,Vice,vice
22,Adreas,adrea
23,I,I
24,still,still
25,remember,rememb
26,day,day
27,Chris,chri
28,brought,brought
29,copy,copi
30,3,3
31,Joe,joe
32,try,tri
33,He,He
34,take,take
35,away,away
36,us,us
37,weeks,week
38,later,later
39,going,go
40,gift,gift
41,went,went
42,right,right
43,bought,bought
44,another,anoth
45,eventually,eventu
46,traded,trade
47,never,never
48,impressed,impress
49,VC,VC
50,It,It
51,feeling,feel
52,character,charact
53,played,play
54,actually,actual
55,voice,voic
56,emotion,emot
57,much,much
58,rather,rather
59,enjoyed,enjoy
60,voiceless,voiceless
61,Thus,thu
62,need,need
63,PS2,ps2
64,go,go
