,word,stem
0,I,I
1,believe,believ
2,forgot,forgot
3,post,post
4,So,So
5,every,everi
6,three,three
7,months,month
8,urlLink,urllink
9,Puget,puget
10,Sound,sound
11,Blood,blood
12,Center,center
13,sends,send
14,Bloodmobile,bloodmobil
15,campus,campu
16,made,made
17,appointment,appoint
18,first,first
19,time,time
20,came,came
21,around,around
22,cancel,cancel
23,due,due
24,meeting,meet
25,conflict,conflict
26,The,the
27,second,second
28,went,went
29,donate,donat
30,without,without
31,full,full
32,Finally,final
33,got,got
34,yesterday,yesterday
35,Since,sinc
36,donating,donat
37,go,go
38,screening,screen
39,process,process
40,mini,mini
41,interview,interview
42,give,give
43,blood,blood
44,lay,lay
45,extra,extra
46,minutes,minut
47,afterward,afterward
48,since,sinc
49,actual,actual
50,giving,give
51,fine,fine
52,As,As
53,laying,lay
54,resting,rest
55,stomach,stomach
56,started,start
57,feel,feel
58,bit,bit
59,nauseous,nauseou
60,Suddenly,suddenli
61,nausea,nausea
62,worse,wors
63,think,think
64,asking,ask
65,one,one
66,nurses,nurs
67,something,someth
68,vomit,vomit
69,next,next
70,thing,thing
71,notice,notic
72,people,peopl
73,crowded,crowd
74,cold,cold
75,compresses,compress
76,neck,neck
77,chest,chest
78,Turns,turn
79,passed,pass
80,seconds,second
81,pleasant,pleasant
82,experience,experi
83,Soon,soon
84,woke,woke
85,broke,broke
86,sweat,sweat
87,felt,felt
88,functional,function
89,5,5
90,later,later
91,definitely,definit
92,tired,tire
93,rest,rest
94,day,day
95,obviously,obvious
96,skipped,skip
97,hockey,hockey
98,game,game
