,word,lemma
0,Clinton,clinton
1,First,first
2,Term,term
3,242,242
4,000,000
5,jobs,job
6,gained,gain
7,per,per
8,month,month
9,Second,second
10,235,235
11,Reagan,reagan
12,224,224
13,Carter,carter
14,218,218
15,Johnson,johnson
16,206,206
17,Nixon,nixon
18,129,129
19,Kennedy,kennedi
20,122,122
21,Truman,truman
22,113,113
23,109,109
24,Ford,ford
25,105,105
26,60,60
27,Eisenhower,eisenhow
28,58,58
29,G,G
30,Bush,bush
31,52,52
32,15,15
33,urlLink,urllink
34,W,W
35,69,69
36,LOST,lost
37,via,via
38,Eve,eve
39,Apocalypse,apocalyps
