,frequency
ABBOTT,38
Super,1
Duper,1
computer,13
store,1
Can,4
I,31
help,1
you,13
COSTELLO,37
Thanks,1
m,5
setting,1
up,1
an,2
office,13
in,10
my,14
den,1
and,7
thinking,1
about,3
buying,1
a,12
Mac,2
No,4
the,13
name,2
s,8
Lou,2
Your,1
don,3
t,7
own,2
want,6
to,13
buy,1
one,6
told,1
What,11
Windows,2
Why,2
Will,1
it,6
get,3
stuffy,1
here,1
Do,1
with,9
windows,9
know,1
will,1
see,2
when,2
look,1
Wallpaper,1
Never,1
mind,1
need,5
software,1
Software,1
for,8
On,1
something,3
can,3
use,1
write,1
proposals,1
track,3
expenses,1
run,1
business,2
have,4
got,1
Office,4
Yeah,1
recommend,3
anything,2
just,4
did,3
You,3
what,5
Recommend,1
recommended,1
Yes,6
For,1
OK,4
already,1
has,2
let,1
say,1
sitting,1
at,2
type,1
proposal,1
do,6
Word,6
word,7
The,6
only,1
is,6
Which,1
click,4
blue,8
w,4
going,1
your,3
if,1
start,2
some,1
straight,1
answers,1
forget,1
that,4
watch,4
movies,1
on,1
Internet,1
Real,6
One,7
Maybe,1
real,2
maybe,1
cartoon,1
none,1
of,4
Just,1
tell,1
me,1
If,1
long,1
movie,2
also,1
reel,1
2,1
3,1
4,1
them,1
course,1
Great,1
1,2
Is,1
different,1
from,1
But,2
there,3
three,1
words,3
most,1
popular,1
world,1
It,3
but,1
be,1
fair,1
aren,1
many,1
other,2
left,1
pretty,1
much,2
wiped,1
out,2
all,1
And,1
nothing,1
isn,1
even,1
part,1
Stop,1
Don,1
again,1
financial,1
bookkeeping,1
money,6
Money,5
That,1
right,1
comes,2
bundled,2
extra,1
charge,1
bundle,1
How,1
copy,4
Isn,1
illegal,1
Microsoft,1
gave,1
us,1
license,2
They,1
give,1
not,1
they,1
