,frequency
urlLink,1
News,1
Six,1
years,1
after,1
the,2
churchgoer,1
and,1
respected,1
pillar,1
of,2
community,1
was,2
sentenced,1
to,2
life,1
for,1
murdering,1
13,1
year,1
old,1
Billie,1
Jo,1
his,2
lawyers,1
believe,1
they,1
have,1
compelling,1
evidence,1
which,1
will,1
exonerate,1
him,1
Jenkins,1
now,1
46,1
convicted,1
bludgeoning,1
foster,1
daughter,1
death,1
with,1
an,1
18,1
in,3
metal,1
tent,1
spike,1
as,1
she,1
painted,1
a,1
patio,1
door,1
at,1
their,1
home,1
Hastings,1
East,1
Sussex,1
February,1
1997,1
