,frequency
urlLink,1
Scotsman,1
com,1
News,2
Latest,1
Met,1
Police,2
Sued,1
over,1
Terror,1
Suspect,1
Arrests,1
The,2
wife,2
and,3
brother,2
of,5
an,1
Algerian,1
pilot,1
who,1
was,4
once,1
accused,1
training,1
some,1
the,4
September,3
11,1
2001,3
hijackers,1
launched,1
legal,1
action,1
to,3
sue,1
British,2
police,2
today,2
Lotfi,2
Raissi,2
detained,1
near,1
London,3
on,2
21,2
after,1
he,2
indicted,1
by,2
a,1
federal,1
grand,1
jury,1
in,2
US,3
state,1
Arizona,1
prosecutors,1
described,1
him,1
at,1
time,1
as,1
one,1
their,1
prime,1
terrorism,2
suspects,1
A,1
judge,2
refused,1
extradite,1
however,1
released,1
from,1
custody,1
said,1
authorities,1
had,1
provided,1
no,1
evidence,1
link,1
27,1
year,1
old,1
with,1
s,1
Sonja,1
his,1
Mohamed,1
began,1
High,1
Court,1
proceedings,1
against,1
Commissioner,1
Sir,1
John,1
Stevens,1
claiming,1
they,1
were,1
wrongly,1
arrested,1
anti,1
terrorist,1
