,frequency
urlLink,1
Affordances,1
and,2
Design,1
jnd,1
org,1
The,1
word,1
affordance,1
was,1
originally,1
invented,1
by,1
the,4
perceptual,1
psychologist,1
J,2
Gibson,2
1977,1
1979,1
to,4
refer,1
actionable,1
properties,1
between,1
world,1
an,1
actor,1
a,3
person,1
or,2
animal,1
To,1
affordances,3
are,4
relationship,1
They,1
part,1
of,3
nature,1
they,1
do,1
not,1
have,1
be,2
visible,1
known,1
desirable,1
Some,2
yet,1
discovered,1
dangerous,1
I,1
suspect,1
that,1
none,1
us,1
know,1
all,1
even,1
everyday,1
objects,1
