,frequency
SpaceShipOne,1
the,6
first,2
private,2
manned,2
spacecraft,1
is,2
undergoing,1
final,1
preparations,1
before,1
its,3
historic,1
flight,4
to,5
edge,1
of,2
space,2
on,1
Monday,1
The,2
craft,2
built,1
by,2
aviation,1
pioneer,1
Burt,1
Rutan,2
will,2
be,1
launched,1
into,2
sky,1
carrier,1
White,1
Knight,1
then,1
rocket,1
upwards,1
100km,1
62,1
miles,2
No,1
has,1
ever,1
been,1
so,1
high,1
In,1
May,1
it,1
reached,1
64km,1
40,1
in,1
a,1
test,1
doubling,1
last,1
best,1
attempt,1
over,1
California,1
s,1
Mojave,1
Desert,1
due,1
launch,1
at,1
1330,1
GMT,1
Mr,1
and,1
his,2
team,1
from,1
company,1
Scaled,1
Composites,1
hope,1
take,1
them,1
closer,1
winning,1
Ansari,1
X,1
prize,1
10m,1
5,1
7m,1
awarded,1
non,1
government,1
urlLink,1
more,1
