,frequency
Anyone,1
who,3
has,1
helped,2
a,3
criminal,2
see,1
the,5
error,1
of,3
his,1
ways,1
or,1
victim,1
crime,1
overcome,1
ordeal,1
could,1
soon,1
be,1
winning,1
an,2
award,1
for,2
their,2
efforts,1
People,1
have,1
made,1
outstanding,1
contribution,1
to,3
delivering,1
local,1
justice,2
are,2
being,2
targeted,1
in,2
bid,1
recognise,1
complex,1
and,6
demanding,1
work,2
which,1
often,1
requires,1
them,1
handle,1
difficult,1
emotional,1
situations,1
Nominations,1
invited,1
hundreds,1
volunteers,1
staff,1
within,1
system,1
Avon,1
Somerset,1
keeping,1
communities,1
safe,1
helping,1
police,1
achieve,1
results,1
urlLink,1
Article,1
from,1
this,1
is,1
bath,1
news,1
entertainment,1
jobs,1
homes,1
cars,1
