,frequency
urlLink,1
Online,1
Recruitment,1
The,1
magazine,1
for,1
recruitment,2
and,1
HR,1
professionals,1
involved,1
in,1
internet,1
Psychometric,1
testing,2
continues,1
to,2
be,1
a,2
contentious,1
issue,1
among,1
recruiters,1
despite,1
many,1
organisations,1
having,1
adopted,1
as,2
an,1
integral,1
part,1
of,3
staff,1
selection,1
Work,1
sample,1
tests,1
are,1
now,1
recognised,1
one,1
the,1
most,1
effective,1
predictors,1
future,1
job,1
performance,1
according,1
report,1
released,1
today,1
Wednesday,1
30,1
June,1
by,2
IRS,1
Employment,1
Review,1
published,1
LexisNexis,1
