,word,lemma
0,urlLink,urllink
1,New,new
2,Scientist,scientist
3,Does,doe
4,anyone,anyon
5,else,els
6,find,find
7,completely,complet
8,asinine,asinin
9,tobacco,tobacco
10,number,number
11,one,one
12,killer,killer
13,United,unit
14,States,state
15,accounting,account
16,18,18
17,1,1
18,deaths,death
19,2000,2000
20,obesity,obes
21,overtake,overtak
22,Also,also
23,64,64
24,Americans,american
25,overweight,overweight
26,obese,obes
27,Pathetic,pathet
28,Ironic,iron
29,I,I
30,posting,post
31,web,web
32,sitting,sit
33,ass,ass
34,pudgy,pudgi
35,MFs,mf
