,word,lemma
0,Rush,rush
1,surnames,surnam
2,produces,produc
3,500,500
4,Genghis,genghi
5,Khans,khan
6,By,By
7,Oliver,oliv
8,August,august
9,MONGOLIANS,mongolian
10,ordered,order
11,invent,invent
12,generations,gener
13,living,live
14,one,one
15,name,name
16,orders,order
17,former,former
18,Soviet,soviet
19,masters,master
20,Hundreds,hundr
21,pondering,ponder
22,call,call
23,daily,daili
24,besiege,besieg
25,small,small
26,office,offic
27,centre,centr
28,capital,capit
29,identity,ident
30,documents,document
31,issued,issu
32,Held,held
33,back,back
34,armed,arm
35,guards,guard
36,outside,outsid
37,opt,opt
38,like,like
39,Seven,seven
40,Drunk,drunk
41,Men,men
42,hint,hint
43,Mongolia,mongolia
44,national,nation
45,pastime,pastim
46,Others,other
47,prefer,prefer
48,adopt,adopt
49,Khan,khan
50,still,still
51,mightiest,mightiest
52,Mongols,mongol
53,namesakes,namesak
54,Ulan,ulan
55,Bator,bator
56,When,when
57,communism,commun
58,crumbled,crumbl
59,1990,1990
60,ban,ban
61,family,famili
62,names,name
63,lifted,lift
64,many,mani
65,nomadic,nomad
66,herders,herder
67,roam,roam
68,Siberia,siberia
69,Gobi,gobi
70,desert,desert
71,continue,continu
72,refer,refer
73,single,singl
74,Now,now
75,fight,fight
76,incest,incest
77,make,make
78,official,offici
79,records,record
80,intelligible,intellig
81,Government,govern
82,set,set
83,deadline,deadlin
84,June,june
85,27,27
86,2,2
87,5,5
88,million,million
89,Mongolians,mongolian
90,choose,choos
91,pain,pain
92,fine,fine
93,equivalent,equival
94,several,sever
95,months,month
96,salary,salari
97,We,We
98,returning,return
99,ancient,ancient
100,traditions,tradit
101,Defence,defenc
102,Minister,minist
103,said,said
104,The,the
105,result,result
106,stampede,stamped
107,state,state
108,registration,registr
109,offices,offic
110,wearing,wear
111,felt,felt
112,hats,hat
113,embroidered,embroid
114,riding,ride
115,boots,boot
116,urlLink,urllink
