,word,lemma
0,urlLink,urllink
1,Researchers,research
2,Fashion,fashion
3,First,first
4,Single,singl
5,Molecule,molecul
6,Circuit,circuit
7,NANOTECHNOLOGY,nanotechnolog
8,In,In
9,remarkable,remark
10,feat,feat
11,engineering,engin
12,researchers,research
13,IBM,ibm
14,wired,wire
15,working,work
16,computer,comput
17,circuit,circuit
18,within,within
19,single,singl
20,carbon,carbon
21,nanotube,nanotub
22,Building,build
23,earlier,earlier
24,work,work
25,Phaedon,phaedon
26,Avouris,avouri
27,colleagues,colleagu
28,turned,turn
29,nanotubeessentially,nanotubeessenti
30,sheet,sheet
31,atoms,atom
32,rolled,roll
33,supertiny,supertini
34,strawinto,strawinto
35,voltage,voltag
36,inverter,invert
37,NOT,not
38,gate,gate
39,one,one
40,three,three
41,fundamental,fundament
42,types,type
43,logic,logic
44,gates,gate
45,computers,comput
46,rely,reli
47,The,the
48,team,team
49,presented,present
50,findings,find
51,weekend,weekend
52,222nd,222nd
53,National,nation
54,Meeting,meet
55,American,american
56,Chemical,chemic
57,Society,societi
58,published,publish
59,paper,paper
60,August,august
61,26,26
62,Web,web
63,edition,edit
64,ACS,ac
65,journal,journal
66,Nano,nano
67,Letters,letter
