,word,lemma
0,This,thi
1,first,first
2,major,major
3,censorship,censorship
4,attempt,attempt
5,Govenment,goven
6,India,india
7,My,My
8,alumni,alumni
9,group,group
10,runs,run
11,yahoogroups,yahoogroup
12,I,I
13,really,realli
14,pissed,piss
15,Apart,apart
16,urlLink,urllink
17,anonymizer,anonym
18,com,com
19,Guardster,guardster
20,cloak,cloak
21,dmoz,dmoz
22,google,googl
23,directory,directori
24,free,free
25,anonymising,anonymis
26,proxies,proxi
27,al,al
28,fine,fine
29,login,login
30,see,see
31,mesages,mesag
32,The,the
33,Cloak,cloak
34,supposed,suppos
35,allow,allow
36,seem,seem
37,work,work
38,suggestions,suggest
39,welcome,welcom
