,word,stem
0,urlLink,urllink
1,The,the
2,Harmonic,harmon
3,Concordance,concord
4,Chart,chart
5,Heard,heard
6,round,round
7,World,world
8,total,total
9,lunar,lunar
10,eclipse,eclips
11,November,novemb
12,8,8
13,2003,2003
14,reveals,reveal
15,moment,moment
16,time,time
17,potentially,potenti
18,potent,potent
19,cosmic,cosmic
20,stampede,stamped
21,Taurus,tauru
22,May,may
23,2000,2000
24,host,host
25,important,import
26,dates,date
27,projected,project
28,planetary,planetari
29,energies,energi
30,present,present
31,appropriate,appropri
32,would,would
33,carry,carri
34,astrological,astrolog
35,signature,signatur
36,Ascension,ascens
37,Consider,consid
38,qualities,qualiti
39,planets,planet
40,represented,repres
41,metaphors,metaphor
42,astrology,astrolog
43,Sun,sun
44,primal,primal
45,energy,energi
46,cause,caus
47,masculine,masculin
48,nature,natur
49,basic,basic
50,vitality,vital
51,inspires,inspir
52,life,life
53,creativity,creativ
54,conscious,consciou
55,aim,aim
56,expresses,express
57,best,best
58,Moon,moon
59,archetypical,archetyp
60,feminine,feminin
61,mother,mother
62,personal,person
63,subconscious,subconsci
64,mind,mind
65,memory,memori
66,imagination,imagin
67,tidal,tidal
68,ebb,ebb
69,flow,flow
70,emotion,emot
71,avenues,avenu
72,habit,habit
73,instinct,instinct
74,shelter,shelter
75,home,home
76,Jupiter,jupit
77,king,king
78,gods,god
79,beneficence,benefic
80,good,good
81,fortune,fortun
82,expansion,expans
83,publication,public
84,ideals,ideal
85,higher,higher
86,wisdom,wisdom
87,enthusiasm,enthusiasm
88,generosity,generos
89,optimism,optim
90,increase,increas
91,levels,level
92,Mars,mar
93,courage,courag
94,desire,desir
95,willingness,willing
96,act,act
97,stimulation,stimul
98,passion,passion
99,ability,abil
100,spiritual,spiritu
101,warrior,warrior
102,Saturn,saturn
103,physical,physic
104,bones,bone
105,Earth,earth
106,bodies,bodi
107,disciplinarian,disciplinarian
108,tester,tester
109,metal,metal
110,limitations,limit
111,endurance,endur
112,perseverance,persever
113,stability,stabil
114,finally,final
115,Chiron,chiron
116,crystal,crystal
117,rainbow,rainbow
118,bridge,bridg
119,physicality,physic
120,spirit,spirit
121,inner,inner
122,outer,outer
123,wounded,wound
124,healer,healer
125,Christ,christ
126,consciousness,conscious
127,initiation,initi
128,interface,interfac
129,God,god
130,Godling,godl
