,word,stem
0,The,the
1,Seven,seven
2,Of,Of
3,Pentacles,pentacl
4,Marge,marg
5,Piercy,pierci
6,Under,under
7,sky,sky
8,color,color
9,pea,pea
10,soup,soup
11,looking,look
12,work,work
13,growing,grow
14,away,away
15,actively,activ
16,thickly,thickli
17,like,like
18,grapevines,grapevin
19,pole,pole
20,beans,bean
21,things,thing
22,grow,grow
23,real,real
24,world,world
25,slowly,slowli
26,enough,enough
27,If,If
28,tend,tend
29,properly,properli
30,mulch,mulch
31,water,water
32,provide,provid
33,birds,bird
34,eat,eat
35,insects,insect
36,home,home
37,winter,winter
38,food,food
39,sun,sun
40,shines,shine
41,pick,pick
42,caterpillars,caterpillar
43,praying,pray
44,mantis,manti
45,comes,come
46,ladybugs,ladybug
47,bees,bee
48,plants,plant
49,flourish,flourish
50,internal,intern
51,clock,clock
52,Connections,connect
53,made,made
54,sometimes,sometim
55,underground,underground
56,You,you
57,cannot,cannot
58,tell,tell
59,always,alway
60,happening,happen
61,More,more
62,half,half
63,tree,tree
64,spread,spread
65,soil,soil
66,feet,feet
67,Penetrate,penetr
68,quietly,quietli
69,earthworm,earthworm
70,blows,blow
71,trumpet,trumpet
72,Fight,fight
73,persistently,persist
74,creeper,creeper
75,brings,bring
76,Spread,spread
77,squash,squash
78,plant,plant
79,overruns,overrun
80,garden,garden
81,Gnaw,gnaw
82,dark,dark
83,use,use
84,make,make
85,sugar,sugar
86,Weave,weav
87,connections,connect
88,create,creat
89,nodes,node
90,build,build
91,houses,hous
92,Live,live
93,life,life
94,endure,endur
95,Make,make
96,love,love
97,loving,love
98,Keep,keep
99,tangling,tangl
100,interweaving,interweav
101,taking,take
102,thicket,thicket
103,bramble,brambl
104,wilderness,wilder
105,outside,outsid
106,us,us
107,interconnected,interconnect
108,rabbit,rabbit
109,runs,run
110,burrows,burrow
111,lairs,lair
112,liked,like
113,may,may
114,happen,happen
115,reach,reach
116,keep,keep
117,reaching,reach
118,bringing,bring
119,This,thi
120,going,go
121,live,live
122,long,long
123,time,time
124,every,everi
125,gardener,garden
126,knows,know
127,digging,dig
128,planting,plant
129,season,season
130,tending,tend
131,growth,growth
132,harvest,harvest
