,word,stem
0,urlLink,urllink
1,Ford,ford
2,drop,drop
3,SVT,svt
4,Focus,focu
5,put,put
6,entire,entir
7,lineup,lineup
8,hiatus,hiatu
9,No,No
10,That,that
11,shame,shame
12,every,everi
13,review,review
14,I,I
15,read,read
16,car,car
17,said,said
18,outstanding,outstand
19,really,realli
20,think,think
21,much,much
22,want,want
23,kick,kick
24,getting,get
25,ZX3,zx3
26,instead,instead
27,The,the
28,retail,retail
29,price,price
30,MORE,more
31,well,well
32,equipped,equip
33,better,better
34,vehicle,vehicl
35,almost,almost
36,regards,regard
37,noise,nois
38,softness,soft
39,ride,ride
40,170,170
41,HP,HP
42,fast,fast
43,911,911
44,Carrera,carrera
45,slalom,slalom
46,okay,okay
47,gotta,gotta
48,stop,stop
49,thinking,think
50,If,If
51,comfortable,comfort
52,manual,manual
53,would,would
54,bought,bought
55,back,back
56,July,juli
57,Anyway,anyway
58,article,articl
59,ST,ST
60,model,model
61,mentioned,mention
62,probably,probabl
63,similar,similar
64,UK,UK
65,spec,spec
66,ST170,st170
67,basically,basic
68,engine,engin
69,without,without
70,rest,rest
71,upgrades,upgrad
72,suspension,suspens
73,tires,tire
74,brakes,brake
75,interior,interior
76,transmission,transmiss
77,etc,etc
