,word,stem
0,urlLink,urllink
1,Bush,bush
2,planned,plan
3,Iraq,iraq
4,regime,regim
5,change,chang
6,A,A
7,secret,secret
8,blueprint,blueprint
9,US,US
10,global,global
11,domination,domin
12,reveals,reveal
13,President,presid
14,cabinet,cabinet
15,planning,plan
16,premeditated,premedit
17,attack,attack
18,secure,secur
19,even,even
20,took,took
21,power,power
22,2001,2001
23,It,It
24,calls,call
25,amongst,amongst
26,crackpot,crackpot
27,schemes,scheme
28,creation,creation
29,Space,space
30,Forces,forc
31,dominate,domin
32,space,space
33,Thats,that
34,right,right
35,kids,kid
36,The,the
37,Orbit,orbit
38,Guard,guard
39,wants,want
