,word,lemma
0,The,the
1,conservative,conserv
2,media,media
3,machine,machin
4,dominates,domin
5,discourse,discours
6,based,base
7,fact,fact
8,logic,logic
9,operates,oper
10,almost,almost
11,total,total
12,impunity,impun
13,That,that
14,ends,end
15,today,today
16,urlLink,urllink
17,Media,media
18,Matters,matter
19,America,america
20,puts,put
21,place,place
22,first,first
23,time,time
24,means,mean
25,systematically,systemat
26,monitor,monitor
27,misinformation,misinform
28,every,everi
29,day,day
30,real,real
31,2004,2004
32,beyond,beyond
