,word,stem
0,urlLink,urllink
1,Citizen,citizen
2,Smurf,smurf
3,Behind,behind
4,community,commun
5,loveable,loveabl
6,little,littl
7,elflike,elflik
8,creatures,creatur
9,lurks,lurk
10,sinister,sinist
11,machinations,machin
12,French,french
13,Revolution,revolut
14,A,A
15,pseudo,pseudo
16,democratic,democrat
17,society,societi
18,values,valu
19,freedom,freedom
20,reality,realiti
21,authoritarian,authoritarian
22,regime,regim
23,neither,neither
24,free,free
25,prizes,prize
26,uniformity,uniform
27,obedience,obedi
28,civic,civic
29,virtue,virtu
30,ideals,ideal
