,word,lemma
0,urlLink,urllink
1,Local,local
2,Officials,offici
3,Rise,rise
4,Up,Up
5,Defy,defi
6,The,the
7,Patriot,patriot
8,Act,act
9,washingtonpost,washingtonpost
10,com,com
11,Meserve,meserv
12,weather,weather
13,worn,worn
14,builder,builder
15,contractor,contractor
16,fifties,fifti
17,wears,wear
18,ponytail,ponytail
19,flannel,flannel
20,shirts,shirt
21,felt,felt
22,popular,popular
23,since,sinc
24,council,council
25,seat,seat
26,running,run
27,platform,platform
28,Federal,feder
29,Government,govern
30,Has,ha
31,Gone,gone
32,Stark,stark
33,Raving,rave
34,Mad,mad
35,via,via
