,word,lemma
0,Daily,daili
1,Headlines,headlin
2,Hurricane,hurrican
3,Kenna,kenna
4,Grows,grow
5,Category,categori
6,5,5
7,Threatens,threaten
8,Mexico,mexico
9,6,6
10,7,7
11,Magnitude,magnitud
12,Earthquake,earthquak
13,Shakes,shake
14,Central,central
15,Alaska,alaska
16,N,N
17,Korea,korea
18,Urges,urg
19,Non,non
20,Aggression,aggress
21,Pact,pact
22,U,U
23,S,S
24,Chechens,chechen
25,Threaten,threaten
26,Kill,kill
27,Hundreds,hundr
28,Hostages,hostag
29,Held,held
30,Moscow,moscow
31,Theater,theater
32,Jiang,jiang
33,Zemin,zemin
34,Toasts,toast
35,China,china
36,Relations,relat
37,During,dure
38,Texas,texa
39,Visit,visit
40,Iraq,iraq
41,orders,order
42,foreign,foreign
43,journalists,journalist
44,Vatican,vatican
45,Names,name
46,Sex,sex
47,Abuse,abus
48,Policy,polici
49,Panel,panel
50,FBI,fbi
51,Warns,warn
52,Possible,possibl
53,Terror,terror
54,Attack,attack
55,Muslims,muslim
56,Fear,fear
57,Sniper,sniper
58,Backlash,backlash
59,IBM,ibm
60,Builds,build
61,Circuit,circuit
62,Carbon,carbon
63,Monoxide,monoxid
64,Molecules,molecul
65,Mobile,mobil
66,Phone,phone
67,Radio,radio
68,Waves,wave
69,Make,make
70,Cancer,cancer
71,Cells,cell
72,Grow,grow
73,More,more
74,Aggressively,aggress
75,Than,than
76,11,11
77,000,000
78,Plants,plant
79,Animals,anim
80,Face,face
81,Extinction,extinct
82,Mount,mount
83,Kilimanjaro,kilimanjaro
84,Snow,snow
85,Cap,cap
86,Disappearing,disappear
87,Cause,caus
88,Being,be
89,Studied,studi
90,Motion,motion
91,Star,star
92,Confirms,confirm
93,Black,black
94,Hole,hole
95,At,At
96,Center,center
97,Milky,milki
98,Way,way
