,word,stem
0,urlLink,urllink
1,Minding,mind
2,Planet,planet
3,Testing,test
4,Meme,meme
5,Propagation,propag
6,In,In
7,Blogspace,blogspac
8,Add,add
9,Your,your
10,Blog,blog
11,This,thi
12,posting,post
13,community,commun
14,experiment,experi
15,tests,test
16,meme,meme
17,represented,repres
18,blog,blog
19,spreads,spread
20,across,across
21,blogspace,blogspac
22,physical,physic
23,space,space
24,time,time
25,It,It
26,help,help
27,show,show
28,ideas,idea
29,travel,travel
30,blogs,blog
31,connected,connect
32,may,may
33,also,also
34,aggregation,aggreg
35,sites,site
36,influential,influenti
37,propagation,propag
38,memes,meme
39,The,the
40,dataset,dataset
41,public,public
42,located,locat
43,via,via
44,Google,googl
45,Technorati,technorati
46,search,search
47,GUID,guid
48,original,origin
49,Permalink,permalink
50,http,http
51,novaspivack,novaspivack
52,typepad,typepad
53,com,com
54,nova_spivacks_weblog,nova_spivacks_weblog
55,2004,2004
56,08,08
57,a_sonar_ping_of,a_sonar_ping_of
58,html,html
59,results,result
60,commentary,commentari
61,appear,appear
62,future,futur
63,Please,pleas
64,join,join
65,test,test
66,adding,ad
67,see,see
68,instructions,instruct
69,inviting,invit
70,friends,friend
71,participate,particip
72,better,better
73,data,data
74,open,open
75,others,other
76,use,use
77,visualize,visual
78,study,studi
79,connectedness,connected
80,as098398298250swg9e98929872525389t9987898tq98wteqtgaq62010920352598gawst,as098398298250swg9e98929872525389t9987898tq98wteqtgaq62010920352598gawst
81,enables,enabl
82,anyone,anyon
83,easily,easili
84,engines,engin
85,indexed,index
86,Anyone,anyon
87,free,free
88,analyze,analyz
89,publicize,public
90,analysis,analysi
91,comments,comment
92,onto,onto
93,post,post
94,URL,url
95,Note,note
96,would,would
97,interesting,interest
98,geographic,geograph
99,map,map
100,temporal,tempor
101,animation,anim
102,well,well
103,social,social
104,network,network
105,INSTRUCTIONS,instruct
106,To,To
107,add,add
108,copy,copi
109,entire,entir
110,answer,answer
111,questions,question
112,substituting,substitut
113,information,inform
114,appropriate,appropri
115,Other,other
116,answering,answer
117,please,pleas
118,alter,alter
119,layout,layout
120,format,format
121,order,order
122,preserve,preserv
123,integrity,integr
124,make,make
125,easier,easier
126,searchers,searcher
127,automated,autom
128,bots,bot
129,find,find
130,later,later
131,REQUIRED,requir
132,FIELDS,field
133,Replace,replac
134,answers,answer
135,1,1
136,I,I
137,found,found
138,blogdex,blogdex
139,net,net
140,2,2
141,Newsreader,newsread
142,Software,softwar
143,Browsing,brows
144,Web,web
145,Searching,search
146,An,An
147,E,E
148,Mail,mail
149,Message,messag
150,3,3
151,posted,post
152,www,www
153,atomic,atom
154,4,4
155,date,date
156,day,day
157,month,month
158,year,year
159,03,03
160,04,04
161,5,5
162,24,24
163,hour,hour
164,00,00
165,30,30
166,6,6
167,My,My
168,location,locat
169,city,citi
170,state,state
171,country,countri
172,Conroe,conro
173,Texas,texa
174,USA,usa
175,OPTIONAL,option
176,SURVEY,survey
177,7,7
178,hosted,host
179,Simplehost,simplehost
180,8,8
181,age,age
182,42,42
183,9,9
184,gender,gender
185,Male,male
186,10,10
187,occupation,occup
188,Security,secur
189,Officer,offic
190,11,11
191,following,follow
192,RSS,rss
193,Atom,atom
194,reader,reader
195,software,softwar
196,Sage,sage
197,12,12
198,Blogger,blogger
199,13,13
200,blogging,blog
201,since,sinc
202,01,01
203,02,02
204,14,14
205,web,web
206,browser,browser
207,Mozilla,mozilla
208,Firefox,firefox
209,15,15
210,operating,oper
211,system,system
212,Windows,window
213,XP,XP
214,Pro,pro
