,word,lemma
0,urlLink,urllink
1,Richard,richard
2,Garriott,garriott
3,Interview,interview
4,Ultima,ultima
5,IX,IX
6,Ascension,ascens
7,brings,bring
8,back,back
9,concept,concept
10,main,main
11,character,charact
12,Avatar,avatar
13,behavior,behavior
14,bound,bound
15,set,set
16,virtues,virtu
17,created,creat
18,part,part
19,design,design
20,IV,IV
21,1985,1985
22,Of,Of
23,game,game
24,said,said
25,It,It
26,extremely,extrem
27,personal,person
28,soul,soul
29,searching,search
30,thinking,think
31,I,I
32,making,make
33,games,game
34,content,content
35,became,becam
36,kingthe,kingth
37,story,stori
38,etc,etc
39,mechanics,mechan
40,So,So
41,feel,feel
42,needed,need
43,create,creat
44,Why,whi
45,pick,pick
46,ones,one
47,Read,read
