,word,stem
0,urlLink,urllink
1,Current,current
2,Phase,phase
3,Balsamic,balsam
4,Cancer,cancer
5,MOONRISE,moonris
6,3,3
7,AM,AM
8,MOONSET,moonset
9,Mid,mid
10,afternoon,afternoon
11,Waning,wane
12,inner,inner
13,reflection,reflect
14,Keywords,keyword
15,Collect,collect
16,Wisdom,wisdom
17,Envision,envis
18,Future,futur
19,A,A
20,willingness,willing
21,lighten,lighten
22,eases,eas
23,tension,tension
24,Use,use
25,August,august
26,Journal,journal
27,benefit,benefit
28,thoughtful,thought
29,organization,organ
30,This,thi
31,final,final
32,waning,wane
33,crescent,crescent
34,marks,mark
35,transition,transit
36,last,last
37,cycle,cycl
38,next,next
39,new,new
40,moon,moon
41,The,the
42,wisdom,wisdom
43,collect,collect
44,phase,phase
45,provide,provid
46,fertile,fertil
47,compost,compost
48,light,light
49,disappearing,disappear
50,shed,shed
51,future,futur
52,You,you
53,see,see
54,intuitive,intuit
55,senses,sens
56,dark,dark
57,nature,natur
58,time,time
59,rest,rest
60,recuperate,recuper
61,Time,time
62,Go,Go
63,inward,inward
64,contemplate,contempl
65,past,past
66,tie,tie
67,loose,loos
68,ends,end
69,Allow,allow
70,activity,activ
71,spiritual,spiritu
72,intellectual,intellectu
73,rather,rather
74,physical,physic
75,Source,sourc
76,Moonsurfing,moonsurf
