,word,stem
0,urlLink,urllink
1,Palm,palm
2,Store,store
3,Factory,factori
4,Outlet,outlet
5,palmOne,palmon
6,Tungsten,tungsten
7,T3,T3
8,Open,open
9,Box,box
10,Handheld,handheld
11,one,one
12,110,110
13,discount,discount
14,open,open
15,box,box
16,plus,plu
17,join,join
18,palm,palm
19,book,book
20,club,club
21,get,get
22,another,anoth
23,100,100
24,bucks,buck
25,pay,pay
26,10,10
27,15,15
28,month,month
29,year,year
30,kinda,kinda
31,like,like
32,credit,credit
33,I,I
34,free,free
35,total,total
36,pocket,pocket
37,188,188
38,kick,kick
39,ass,ass
40,hardcase,hardcas
41,2,2
42,cradles,cradl
43,need,need
44,500,500
45,phone,phone
46,quick,quick
