,word,lemma
0,urlLink,urllink
1,RFID,rfid
2,Industry,industri
3,Confidential,confidenti
4,Memos,memo
5,Cryptome,cryptom
6,learned,learn
7,www,www
8,autoidcenter,autoidcent
9,org,org
10,flak,flak
11,made,made
12,internal,intern
13,memos,memo
14,available,avail
15,perusal,perus
16,site,site
17,Those,those
18,people,peopl
19,sure,sure
20,interesting,interest
21,plans,plan
22,future,futur
23,Who,who
24,needs,need
25,conspiracy,conspiraci
26,theories,theori
27,hear,hear
28,horses,hors
29,mouth,mouth
30,So,So
31,dont,dont
32,buy,buy
33,anything,anyth
34,willing,will
35,throw,throw
36,microwave,microwav
37,10,10
38,seconds,second
39,Which,which
40,creates,creat
41,problem,problem
42,buying,buy
43,tin,tin
44,foil,foil
45,hat,hat
46,I,I
47,suppose,suppos
