,word,lemma
0,urlLink,urllink
1,Reflections,reflect
2,World,world
3,Gone,gone
4,Gonzo,gonzo
5,Reality,realiti
6,finally,final
7,caught,caught
8,Hunter,hunter
9,S,S
10,Thompson,thompson
11,ravings,rave
12,In,In
13,Kingdom,kingdom
14,Fear,fear
15,writes,write
16,We,We
17,Anthrax,anthrax
18,smallpox,smallpox
19,real,real
20,fears,fear
21,blasted,blast
22,jelly,jelli
23,privacy,privaci
24,homes,home
25,bombs,bomb
26,unseen,unseen
27,enemy,enemi
28,nerve,nerv
29,gas,ga
30,sprayed,spray
31,drinking,drink
32,water,water
33,even,even
34,ripped,rip
35,apart,apart
36,warning,warn
37,neighbor,neighbor
38,Rottweiler,rottweil
39,dogs,dog
40,When,when
41,Granddad,granddad
42,prime,prime
43,kinds,kind
44,things,thing
45,liked,like
46,make,make
